Latitude,SqFtTotLiving,SqFt2ndFloor,Longitude,YrBuilt,SqFtFinBasement,SqFt1stFloor
47.386866,1564,706,-122.308907,2006,72,786
47.5535888,1160,0,-122.2912974,1921,300,860
47.4850728,1320,0,-122.1327381,1966,0,1320
47.5084455,870,0,-122.3794815,1937,0,500
47.6849396,1360,0,-122.3599696,1906,620,740
47.6625054,1840,720,-122.1367736,1978,0,1120
47.713117,1840,0,-122.3074431,1932,650,1190
47.4934955,3030,1780,-122.1408065,2019,0,1250
47.6743212,1300,450,-122.3653842,2019,0,400
47.7204725,2280,790,-122.3077353,1935,0,1490
47.7764016,2340,0,-122.2091952,1978,1010,1330
47.7394929,1950,0,-122.3220183,1940,0,1950
47.4973491,2760,1090,-122.230284,2017,610,1060
47.6148578,1810,880,-122.2998337,1907,0,930
47.471496,3520,1820,-122.126635,2019,0,1700
47.4765067,3470,1990,-122.1240002,2015,0,1480
47.5676623,2170,0,-122.1610429,1961,790,1380
47.7451716,3150,0,-122.3255189,1955,0,2400
47.6391978,1880,0,-122.1140308,1970,420,1460
47.457287,1290,0,-122.2880169,1961,0,1290
47.3622426,1940,970,-122.2841786,1966,0,970
47.6980039,1530,510,-122.3481532,2018,510,510
47.627501,1860,720,-122.3598651,2017,460,680
47.661898,1870,0,-122.176184,1959,0,1870
47.6740103,1450,0,-122.1487052,1969,0,1450
47.6367915,3050,830,-122.3909428,1911,1110,1110
47.7760663,2000,0,-122.2943304,1970,960,1040
47.7175629,2080,530,-122.2827816,1938,120,1430
47.7746154,1970,0,-122.2010674,1975,580,1390
47.7427467,950,0,-122.3396196,1937,0,750
47.3399787,2030,0,-122.2702369,1977,0,2030
47.4766792,3150,1710,-122.12304,2016,0,1440
47.4868857,1580,0,-122.2993759,1956,500,1080
47.6994994,1320,0,-122.2971309,1953,300,1020
47.3013854,2890,1140,-122.2911871,1959,0,1750
47.7412295,860,0,-122.3415397,1948,0,860
47.4396169,2840,0,-122.3484176,1966,810,1530
47.6038156,1540,640,-122.3094673,2016,260,640
47.6806493,3680,1220,-122.1908651,2017,1150,1310
47.5733202,1450,0,-122.1337501,1954,0,1450
47.7720317,2600,0,-122.1966473,1967,1000,1600
47.6662676,1470,570,-122.3679532,2016,330,570
47.5390574,2250,0,-122.2664331,1931,900,900
47.7663852,1550,0,-122.2018649,1958,510,1040
47.5844056,1570,0,-122.1233023,1965,0,1570
47.5741295,1130,0,-122.2879835,1957,0,1130
47.5189789,2160,0,-122.3914222,1979,890,1270
47.2936889,3190,0,-122.1170518,1979,1560,1630
47.7460468,2120,0,-122.3241027,1959,700,1420
47.4370566,2487,1462,-122.1565796,2018,0,1025
47.4318256,2110,0,-122.1688338,1968,700,1410
47.560767,1190,0,-122.2697027,1925,190,1000
47.6021315,1380,460,-122.3060868,2015,0,460
47.5654135,1820,540,-122.3703163,2016,620,660
47.4372872,3432,1505,-122.156054,2019,909,1018
47.3490389,1680,750,-122.1790762,1988,0,930
47.5968348,1080,440,-122.3091503,2018,200,440
47.4781613,3210,1770,-122.2941659,2018,0,1440
47.5660872,1440,560,-122.3635727,2016,320,560
47.722336,2620,0,-122.357288,1952,1260,1360
47.7222646,1480,0,-122.3544768,1949,0,1070
47.328504,1210,0,-122.3075221,1943,0,780
47.4504456,1660,0,-122.2916434,1955,250,1410
47.5736801,840,0,-122.2963684,1924,0,840
47.429213,1100,0,-122.19932,1958,0,1100
47.363393,1260,0,-122.1108547,1968,0,1260
47.543277,1600,600,-122.3745589,2016,400,600
47.4932746,2180,0,-122.2616702,1964,780,1400
47.2792487,1560,0,-122.2861279,1942,0,1560
47.66921,980,340,-122.371604,2019,280,360
47.398579,1620,0,-122.3111187,1979,0,1620
47.5792192,2320,0,-122.2927398,1960,990,1330
47.4047093,960,0,-122.2912511,1970,0,960
47.4462347,2510,740,-122.3547636,1968,550,1220
47.4956554,1880,1170,-122.2975416,2018,0,710
47.5660746,1300,420,-122.3658431,2018,460,420
47.7110458,2780,1650,-122.2161498,2018,0,1130
47.4850714,1430,0,-122.3464225,1949,200,1230
47.6750651,2140,900,-122.3993471,1901,0,1240
47.6936627,860,0,-122.3367581,1953,0,860
47.5341623,2430,0,-122.2328146,1974,0,1490
47.4599998,1330,0,-122.1810747,1958,0,1330
47.5561385,1100,0,-122.3933351,1953,200,900
47.5048284,2750,0,-122.3812136,1952,0,2750
47.5822524,2580,0,-122.3052536,1960,1140,1440
47.5673967,1500,470,-122.3698435,2019,0,490
47.4127536,2500,0,-122.3298554,1963,960,1540
47.677289,1820,670,-122.3871804,2016,480,670
47.5562167,1280,0,-122.3151329,1918,400,880
47.6079922,1380,0,-122.1263196,1961,0,1380
47.5092377,1300,0,-122.1833577,1958,0,1300
47.3430237,1810,400,-122.277333,1967,0,1410
47.6006516,1500,520,-122.3051293,2018,460,520
47.6325702,1780,780,-122.2816372,1927,0,1000
47.6932984,2200,0,-122.3136974,1963,790,1410
47.6264253,840,420,-122.32402,2018,0,420
47.465792,638,0,-122.45954,1943,0,638
47.5393115,1380,530,-122.2810798,2019,320,530
47.6769956,1650,0,-122.3100632,1910,0,1130
47.6978175,1450,480,-122.3467322,2018,470,500
47.425239,1180,0,-122.176752,1968,0,1180
47.5660746,1090,420,-122.3658431,2018,250,420
47.7391188,1360,0,-122.2487139,1954,0,1360
47.3486024,1300,0,-122.3045024,1969,250,1050
47.3451636,1700,0,-122.3051458,1967,0,1700
47.5612876,2370,0,-122.1753255,1975,750,1620
47.6362988,1960,980,-122.0968217,1973,0,980
47.29731,3590,1340,-122.2769789,2003,0,2250
47.5139445,2640,0,-122.3797535,1957,1320,1320
47.557232,3310,0,-122.276617,1908,1240,1290
47.7422271,1570,0,-122.171239,1971,680,890
47.7282962,1520,0,-122.2007927,1967,510,1010
47.401255,1870,0,-122.461603,1923,0,1230
47.6246208,1460,590,-122.3143252,2017,300,570
47.5924456,2250,730,-122.3132358,2006,800,720
47.6669448,1920,640,-122.3115884,2018,0,640
47.5578004,1610,0,-122.180592,1959,510,1100
47.3131184,2310,0,-122.3377872,1979,950,1360
47.4956531,2470,1180,-122.2979286,2018,170,1120
47.69415,1970,620,-122.377134,2015,530,600
47.6758598,1360,460,-122.3546113,2018,440,460
47.6710534,1860,0,-122.3237268,1968,800,1060
47.7678486,2970,0,-122.277697,1969,1200,1770
47.6840346,1370,460,-122.3764409,2018,450,460
47.7639386,1660,0,-122.2609427,1953,0,1660
47.66284,3450,1290,-122.2059,2016,640,1520
47.671495,2540,0,-122.289429,1954,490,1140
47.5034859,930,0,-122.3522355,1951,0,930
47.5356631,3180,0,-122.2243682,1969,1450,1730
47.5777245,1640,0,-122.3805596,1925,0,1090
47.7144628,1610,680,-122.2153325,2017,0,930
47.4482574,3140,0,-122.2700747,1964,970,2170
47.67709,1430,480,-122.3877978,2016,470,480
47.5287351,2400,0,-122.272491,1961,1200,1200
47.6297156,2650,1040,-122.3082472,1901,600,1010
47.5720155,1960,0,-122.4019976,1955,500,1460
47.2804344,1054,0,-122.2536556,1952,0,1054
47.4990185,1750,0,-122.3521763,1946,440,1310
47.3549564,1900,0,-122.1468873,1979,780,1120
47.7671623,1720,0,-122.3138947,1962,500,1220
47.4776565,3480,1900,-122.1313463,2019,0,1580
47.667362,1660,670,-122.3669048,2019,320,670
47.3253018,1470,0,-122.2059564,1968,0,1470
47.3159033,1500,0,-122.2835551,1956,0,1500
47.5805188,1500,0,-122.4028861,1940,450,1050
47.4423895,1210,0,-122.1363244,1980,0,1210
47.5383773,1950,0,-122.3714527,1960,820,1130
47.5277399,1720,0,-122.2604395,1920,400,1100
47.7301372,2540,1200,-122.2154227,1977,0,1340
47.5524824,1630,0,-122.1832486,1959,0,1630
47.728688,1770,0,-122.205307,1979,500,1270
47.7330087,2610,0,-122.3575784,1958,1270,1340
47.6615032,2350,0,-122.1799042,1972,560,1790
47.7564937,2260,1200,-122.3108262,1998,0,1060
47.6892791,3260,1910,-122.1684509,2019,0,1350
47.6865213,5510,3010,-122.3041126,2018,0,2500
47.6938102,2400,1200,-122.325103,2015,0,1200
47.4504244,1880,0,-122.1323671,1976,0,1880
47.5663838,1710,630,-122.3706309,2017,0,630
47.7023955,2800,0,-122.3185797,1963,1400,1400
47.7245639,890,0,-122.2974696,1929,0,890
47.654148,1490,570,-122.385555,2015,0,540
47.4507591,2700,0,-122.1315016,1974,950,1750
47.5656184,1380,380,-122.3664515,2017,0,480
47.4919032,3210,1870,-122.1498189,2019,0,1340
47.3100377,3310,0,-122.3688473,1968,750,1640
47.5901976,2020,0,-122.1469976,1964,450,1570
47.4500422,2270,0,-122.1455712,1967,700,1570
47.5743842,1220,0,-122.2912745,1914,0,770
47.6860376,1380,0,-122.3648776,1928,0,960
47.3197247,940,0,-122.4007018,1967,0,940
47.7112037,2980,1760,-122.2162652,2017,0,1220
47.4868894,1380,640,-122.1607309,2016,150,590
47.5548611,1560,0,-122.1742944,1960,220,1340
47.5593323,1230,0,-122.2994009,1958,160,1070
47.305805,1700,0,-122.2105976,1959,0,1700
47.7398238,1710,0,-122.2866051,1958,400,1310
47.3076577,1520,0,-122.2079468,1952,0,1520
47.570236,1810,640,-122.3598327,2018,0,620
47.6653319,2110,730,-122.2806457,2019,690,690
47.6842135,1500,0,-122.3458241,1914,0,860
47.7693883,1080,0,-122.3322233,1954,0,830
47.712696,1440,0,-122.3518954,1919,200,840
47.4361968,3188,1477,-122.1573894,2019,0,1711
47.5908399,760,0,-122.3169751,1927,0,760
47.5130906,1990,0,-122.1488508,1976,960,1030
47.6973389,1780,0,-122.1170893,1977,580,1200
47.6193007,1710,570,-122.2972943,2018,0,570
47.711137,3090,1790,-122.2161395,2018,0,1300
47.4088365,1810,0,-122.1784332,1974,570,1240
47.7768403,1730,0,-122.3072931,1953,0,1730
47.5273136,1730,0,-122.2833115,1951,770,960
47.623033,1440,0,-122.1924668,1953,450,690
47.5335017,3550,2000,-122.1710445,2017,0,1550
47.525794,1240,950,-122.3182317,1903,0,1330
47.4439907,1650,0,-122.1275302,1977,550,1100
47.56592,1440,410,-122.3721428,2018,330,410
47.6550585,820,0,-122.3503969,1900,0,820
47.6012029,1370,0,-122.1176852,1957,0,1370
47.767204,1710,0,-122.315808,1960,600,1110
47.6894191,1080,0,-122.3323964,1951,240,840
47.4643838,1970,0,-122.1794674,1977,530,1440
47.6990536,1300,0,-122.1296876,1969,0,1300
47.6198814,1320,0,-122.1141322,1963,0,1320
47.682668,1600,0,-122.3818589,1928,600,740
47.4891201,3020,0,-122.3590402,1960,1460,1560
47.6896454,1790,0,-122.3651518,1929,0,1110
47.7131265,1390,450,-122.3549241,2017,450,490
47.6427217,1510,0,-122.3578869,1912,0,1510
47.7261594,1940,0,-122.2829905,1963,340,1600
47.5674515,2030,0,-122.3004207,1968,760,1270
47.5432217,1940,0,-122.2273664,1967,0,1940
47.6821897,1310,0,-122.2768078,1944,220,1090
47.7336196,1750,0,-122.236176,1977,470,1280
47.349434,2430,1160,-122.100557,1989,0,1270
47.5942516,1580,500,-122.2974434,2015,540,540
47.602241,1360,460,-122.3061337,2015,0,440
47.6200391,1620,350,-122.2983186,2017,110,580
47.4069729,1820,0,-122.1779921,1979,740,1080
47.6272917,3500,1860,-122.0906825,1975,0,1640
47.497244,3160,1780,-122.1739106,2019,0,1380
47.7747211,2090,0,-122.3153908,1979,700,1390
47.49558,1880,1170,-122.298137,2018,0,710
47.4869166,1360,630,-122.1611952,2016,150,580
47.5618143,1490,550,-122.3826313,2018,0,510
47.6764519,3160,1720,-122.1660599,2018,0,1440
47.5855828,1770,0,-122.1332012,1957,0,1770
47.6769192,4000,1150,-122.2927514,2016,1020,1110
47.2834744,1100,0,-122.2897214,1959,0,1100
47.6877831,940,0,-122.1897455,1964,0,940
47.4098605,1790,0,-122.2077624,1962,550,1240
47.5115529,1920,0,-122.1600315,1977,580,1340
47.7517843,980,0,-122.2438976,1958,0,980
47.6914309,2380,1200,-122.3802884,1992,40,1140
47.6156794,2410,1150,-122.2862554,1909,0,1260
47.5031661,2360,0,-122.2352206,1955,1180,1180
47.5094675,3160,1740,-122.1652527,2017,0,1420
47.5895716,1720,0,-122.3892672,1930,0,1090
47.7680843,2400,0,-122.3861778,1955,1200,1200
47.5106523,1630,1000,-122.3558878,2016,0,630
47.6342082,3060,900,-122.2329652,1955,1080,1080
47.6011178,3450,1850,-122.1400994,2018,0,1600
47.4611882,2130,0,-122.1915637,1979,910,1220
47.4850661,910,0,-122.3422145,1949,0,910
47.6340812,1940,0,-122.0968714,1968,0,1940
47.5958985,1310,320,-122.3014682,2018,0,480
47.594949,1920,770,-122.3000552,2018,380,770
47.6537033,2680,0,-122.1290705,1977,930,1750
47.569392,2260,0,-122.281475,1957,1130,1130
47.7183745,2520,1410,-122.3231375,2001,0,1110
47.5331984,2640,1320,-122.1712472,2017,0,1320
47.6815202,1030,0,-122.360174,1924,0,1030
47.6661669,560,0,-122.3589789,1907,0,560
47.5661821,1860,0,-122.3917465,1913,0,1860
47.6488579,1770,0,-122.4030573,1963,600,1170
47.656025,1920,0,-122.1273665,1966,0,1920
47.601903,1660,500,-122.2970305,2017,560,600
47.6662466,1440,0,-122.3703095,1928,0,940
47.7014233,1660,830,-122.1631863,1974,0,830
47.473517,3880,2100,-122.125348,2019,0,1780
47.5561144,3020,0,-122.2637673,1956,1200,1820
47.5880661,2180,0,-122.173667,1966,0,2180
47.4016698,1430,0,-122.3084796,1961,160,1270
47.765571,1740,0,-122.3755621,1948,0,1740
47.4370759,3188,1477,-122.1552405,2018,0,1711
47.6060283,1220,0,-122.3157992,1901,0,670
47.5111378,2330,970,-122.3628223,2018,430,930
47.6313182,2140,640,-122.3706783,1918,0,1500
47.6464285,2350,0,-122.3862101,1965,1050,1300
47.6904916,1360,470,-122.3651884,2018,0,470
47.6921162,4180,0,-122.2744532,1979,2020,2160
47.4607744,2060,0,-122.1946508,1978,840,1220
47.3517847,2334,1350,-122.1383823,2018,0,984
47.5701854,2050,400,-122.3598212,2018,0,1650
47.558839,1540,520,-122.3631796,2016,0,520
47.5088908,1660,0,-122.1923602,1980,660,1000
47.4879884,1310,610,-122.1621051,2016,110,590
47.31047,1410,0,-122.202473,1950,0,1410
47.4486042,1240,0,-122.1560844,1967,0,1240
47.4616066,1730,0,-122.1758123,1961,720,1010
47.4971993,2670,1600,-122.174305,2019,0,1070
47.7137681,3500,0,-122.0959522,1985,900,2600
47.5650709,1030,0,-122.3175698,1940,150,880
47.6880162,1700,940,-122.1966898,1983,0,760
47.4358173,2525,1515,-122.1591821,2019,0,1010
47.7488878,3630,1110,-122.2822056,1954,0,2520
47.561166,1950,0,-122.1436545,1978,390,1560
47.515906,2010,0,-122.2623622,1966,500,1510
47.6701495,1600,0,-122.4090688,1944,800,800
47.6842659,2110,0,-122.3290369,1959,900,1210
47.5599156,1840,0,-122.2761022,1912,240,1140
47.6692701,800,0,-122.2840573,1942,0,800
47.72886,1540,0,-122.2016419,1968,530,1010
47.472686,3520,1820,-122.1256171,2019,0,1700
47.5787685,2670,0,-122.2320213,1973,970,1700
47.6495063,1910,400,-122.3856894,1914,0,1510
47.3154405,2160,0,-122.2756642,1963,1070,1090
47.6322012,4810,2560,-122.2175325,2018,0,2250
47.7409663,2770,1490,-122.3391402,2010,0,1280
47.6676903,2460,0,-122.3186546,1914,420,1240
47.5085009,1562,0,-122.3298221,1945,0,1562
47.6837142,1290,430,-122.3765747,2018,430,430
47.7219468,1970,0,-122.2003987,1976,780,1190
47.7075746,1730,0,-122.3127518,1940,750,980
47.4575778,1800,580,-122.3645356,1960,0,1220
47.4829398,1010,0,-122.3315153,1942,0,1010
47.4803365,790,0,-122.2886842,1944,0,790
47.5644992,1300,0,-122.2232658,1967,0,1300
47.5506782,1490,0,-122.3785241,1957,300,1190
47.3718106,1710,0,-122.2949131,1958,0,1490
47.6129821,1030,0,-122.1266301,1958,0,1030
47.4709442,1800,0,-122.2915373,1947,230,1570
47.3071567,2050,0,-122.3744632,1975,410,1640
47.568523,670,180,-122.3603438,2018,230,260
47.2848969,1600,0,-122.197313,1967,0,1600
47.3431156,3410,0,-122.1899596,1966,1660,1750
47.4953825,3050,1490,-122.1436786,2013,0,1560
47.6569108,1030,0,-122.35285,1950,200,830
47.6891113,2330,0,-122.3401762,1976,730,1600
47.2962,900,0,-122.2177635,1944,0,900
47.4991723,670,0,-122.2468462,1944,0,670
47.7372477,1150,0,-122.3226407,1949,0,1150
47.7171419,4320,1030,-122.3169635,1985,1630,1660
47.6955323,1290,0,-122.2993803,1937,620,670
47.580317,920,320,-122.3165571,2009,0,600
47.5540237,3260,0,-122.2655908,1949,1630,1630
47.5949389,1940,720,-122.3015052,2019,500,720
47.611597,3110,1460,-122.1660363,1974,0,1650
47.6932727,2280,0,-122.3318768,1956,970,1310
47.7287609,1960,0,-122.3258446,1950,880,1080
47.5990363,2640,0,-122.1373255,1962,1220,1420
47.4258992,3110,0,-122.150282,1980,1130,1980
47.4893352,590,0,-122.3327675,1952,0,590
47.3050377,1020,0,-122.21954,1921,140,880
47.7648018,2030,0,-122.330391,1963,730,1300
47.4878645,1630,0,-122.3409529,1958,0,1630
47.4370759,2525,1515,-122.1552405,2018,0,1010
47.7684233,2600,0,-122.3307541,1961,1300,1300
47.7486472,3330,1390,-122.2291541,2018,520,1420
47.7746955,1810,0,-122.2661875,1947,0,1810
47.5561747,3000,0,-122.1849613,1968,1300,1700
47.4370499,2487,1462,-122.157483,2018,0,1025
47.6691763,1440,560,-122.362157,2019,350,530
47.5073079,670,0,-122.338324,1942,0,670
47.4550352,1040,0,-122.174878,1967,0,1040
47.6535665,2520,0,-122.279131,1926,450,1180
47.7404603,1580,0,-122.0995719,1976,0,1580
47.321698,3590,0,-122.3703449,1966,1590,2000
47.5970408,1420,0,-122.2960436,1956,0,1420
47.4568709,2140,0,-122.211306,1969,1030,1110
47.4683763,3040,0,-122.1158514,1974,1400,1640
47.6985176,3050,0,-122.2841583,1966,960,2090
47.2897915,2460,0,-122.2142122,1952,1130,1330
47.7017941,1690,450,-122.3180384,1977,200,1040
47.5360201,1700,0,-122.1732263,1964,600,1100
47.4283071,2440,0,-122.3338219,1958,0,1610
47.776943,1810,0,-122.288807,1994,570,1240
47.6628322,2230,870,-122.1387393,1972,0,1360
47.2902695,1300,0,-122.2144497,1957,0,1300
47.5146858,1250,670,-122.3439612,2018,0,580
47.5554632,1600,620,-122.2855152,2017,380,600
47.4728604,910,0,-122.2928053,1936,240,670
47.5760959,1670,560,-122.4106015,2018,540,570
47.6206709,1690,550,-122.2996351,2018,570,570
47.5630551,1880,0,-122.1556325,1972,0,1880
47.4449169,1910,0,-122.209452,1976,430,1480
47.6353189,2160,0,-122.2313262,1963,1070,1090
47.4496855,1520,0,-122.1701843,1959,0,1520
47.6807431,2290,0,-122.3963411,1915,650,1070
47.4375567,3054,1494,-122.1566841,2019,0,1560
47.6843012,1890,0,-122.3979762,1929,180,1010
47.7510688,2220,0,-122.2996949,1963,910,1310
47.3321022,2410,0,-122.3630201,1975,960,1450
47.5926764,1770,610,-122.3008527,2016,0,550
47.331994,1520,0,-122.3295327,1963,510,1010
47.5753604,1790,0,-122.156993,1955,520,1270
47.5449865,920,0,-122.3847632,1916,0,920
47.429083,1180,0,-122.3235144,1962,0,1180
47.556957,1230,410,-122.381915,2018,0,410
47.6413044,1960,0,-122.1691058,1970,0,1960
47.6338691,1250,0,-122.1187654,1964,0,1250
47.4758643,1220,0,-122.1505789,1968,0,1220
47.7662743,3090,1500,-122.2305398,2016,0,1590
47.731724,2870,0,-122.220654,1979,1330,1540
47.3764877,590,0,-122.3187532,1943,0,590
47.283925,1430,0,-122.2108328,1962,570,860
47.665501,2010,0,-122.2720989,1950,460,1550
47.7113324,3248,1312,-122.1186338,2017,800,1136
47.3450973,2050,0,-122.1862186,1961,840,1210
47.768138,2500,0,-122.2530384,1977,860,1640
47.6738589,2520,1260,-122.3647655,2018,0,1260
47.6726253,1490,0,-122.3503264,1910,0,850
47.6761773,3300,1790,-122.1661486,2018,0,1560
47.7410362,2040,800,-122.3250216,2019,360,880
47.7053922,2100,0,-122.2756614,1938,770,1240
47.5154776,3650,0,-122.3919354,1957,1800,1850
47.6572343,1430,480,-122.3610849,2019,0,560
47.5095443,2080,0,-122.3755677,1952,890,1190
47.5254022,1430,0,-122.1860236,1966,0,1020
47.6125836,1380,470,-122.3113278,2017,470,440
47.6124762,1370,450,-122.3111693,2017,470,450
47.3734211,1370,0,-122.1877329,1965,0,1370
47.6168286,1970,690,-122.2972317,2016,590,690
47.5367655,1400,0,-122.2719548,1910,0,1170
47.7332703,990,0,-122.3044643,1940,0,990
47.3378994,3250,0,-122.3299448,1980,1450,1800
47.66921,980,340,-122.371604,2019,280,360
47.3698786,1320,0,-122.3097001,1959,0,1320
47.6859629,1370,0,-122.3232433,1927,220,1150
47.4567975,1720,0,-122.3469894,1950,520,1200
47.3061087,1110,0,-122.2084117,1942,0,1110
47.3261983,970,1090,-122.3311368,1966,0,970
47.5199603,1920,0,-122.2723576,1911,0,1300
47.6003064,1350,450,-122.2986798,2017,450,450
47.4496279,1730,0,-122.1582594,1966,0,1730
47.7328602,1520,520,-122.3426821,2017,0,480
47.6336652,3700,0,-122.0912886,1975,1800,1900
47.5670016,1360,0,-122.3011282,1948,520,840
47.4361968,2525,1515,-122.1573894,2019,0,1010
47.6705771,1150,0,-122.3353731,1924,0,860
47.2867262,1430,0,-122.2098972,1956,180,1250
47.588757,1860,670,-122.311298,2017,600,590
47.6393688,2500,0,-122.108077,1972,520,1980
47.6154628,2080,0,-122.2929176,1927,740,740
47.3389428,1700,0,-122.192548,1964,0,1700
47.696802,1670,0,-122.2947675,1946,280,1390
47.4675506,2410,0,-122.3694619,1966,650,1760
47.7251168,1970,0,-122.2898529,1961,570,1400
47.5628365,1190,0,-122.3978654,1927,120,1070
47.6697452,4090,2150,-122.1927239,2015,0,1940
47.6337325,2840,1050,-122.3711806,1924,460,1330
47.3319885,1970,0,-122.2985891,1967,400,1570
47.3070424,1910,900,-122.3763066,1973,0,1010
47.5196618,1590,0,-122.366129,1957,450,930
47.7589633,1030,0,-122.3171636,1952,0,1030
47.7177598,2480,0,-122.2536373,1964,120,1760
47.7440455,3350,1820,-122.2303506,2017,0,1530
47.515851,1800,760,-122.34908,2019,310,730
47.5115709,1710,0,-122.1562945,2004,0,1710
47.3506235,1740,0,-122.2003943,1976,466,1274
47.6786561,1700,600,-122.3742583,2015,500,600
47.7013391,1100,0,-122.1739674,1960,0,1100
47.460548,1250,0,-122.342263,1951,0,1250
47.5927662,1370,450,-122.3023032,2017,430,490
47.5964754,1790,550,-122.2984192,2017,620,620
47.5506468,3040,0,-122.1693405,1963,1400,1640
47.4567435,1460,0,-122.2070918,1969,0,1460
47.7347475,1710,700,-122.2902392,2016,340,670
47.6823679,850,0,-122.3619352,1956,0,850
47.6411626,1710,0,-122.3868509,1952,730,980
47.4562796,2820,0,-122.346331,1961,1410,1410
47.5134771,1770,0,-122.2544723,1954,280,1490
47.5391003,2160,670,-122.2804572,1942,300,1190
47.7030416,2540,0,-122.3785681,1948,690,1850
47.4135215,2630,1100,-122.1502947,1980,0,1530
47.4855629,3070,1650,-122.1361274,2018,0,1420
47.4854464,3070,1650,-122.136919,2018,0,1420
47.6779147,1510,540,-122.3738058,2019,380,590
47.6856656,2800,0,-122.2669628,1962,1190,1610
47.6309534,2150,0,-122.0993564,1977,500,1650
47.7602806,1960,940,-122.3391539,1965,0,1020
47.4972017,2670,1600,-122.1745707,2019,0,1070
47.386861,1560,702,-122.309006,2006,72,786
47.7455826,2050,0,-122.2956826,1955,810,1240
47.516046,2420,990,-122.348848,2019,500,930
47.4542185,1460,0,-122.1626549,1978,300,1160
47.3451157,3145,1440,-122.1372971,2018,0,1705
47.529506,2280,0,-122.2875821,1965,980,1300
47.5986824,1430,490,-122.3119395,2017,450,490
47.6500323,1390,350,-122.3830878,2015,500,540
47.6713608,1900,0,-122.3244517,1909,720,700
47.5684149,1580,0,-122.2927186,1926,0,1080
47.66921,980,340,-122.371604,2019,280,360
