SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude
650000,2110,0,0,0,2110,0,0,0,0,0,0,0,480,0,3,0,1,1,1950,-122.3504972,47.4480505
663000,1690,0,0,0,2320,1180,630,550,0,1,0,0,230,0,3,0,2,1,1963,-122.2007803,47.7042561
821888,1920,0,0,0,2680,1460,760,590,0,1,0,0,350,0,4,1,1,1,1961,-122.1705735,47.5540192
611101,480,0,490,0,1450,480,480,0,0,0,0,110,380,0,3,0,1,1,2017,-122.3151675,47.5817399
250000,1260,0,0,0,1260,0,0,0,0,0,110,0,0,0,3,0,0,1,1942,-122.1975871,47.3668927
415000,2390,0,0,0,2390,0,0,0,480,0,0,0,0,0,3,1,1,1,1978,-122.2696057,47.2619216
774950,880,0,1320,0,2200,0,0,0,420,0,140,0,0,0,3,1,0,2,2019,-122.1422356,47.4930119
1355000,1200,0,1200,0,2400,950,0,0,0,0,120,0,170,0,4,0,0,2,1922,-122.3144997,47.6360972
1175000,540,0,650,650,1840,0,0,0,0,0,0,80,360,0,3,1,1,1,2017,-122.3005641,47.616767
431000,960,0,0,0,960,380,0,0,0,0,100,0,0,0,3,0,0,1,1919,-122.3126882,47.5517276
550000,980,0,0,0,1310,980,330,0,0,0,0,0,0,0,3,0,0,1,1918,-122.3869846,47.5355601
550000,1730,0,0,0,3400,1730,1670,0,480,1,90,0,0,0,5,0,2,1,1967,-122.1965244,47.7690885
979990,1370,0,1660,0,3030,0,0,0,830,0,210,0,0,0,4,0,1,2,2018,-122.1363548,47.4849952
320000,1150,0,0,0,1150,0,0,0,460,0,300,0,0,0,3,0,0,1,1961,-122.288935,47.3848124
265000,1180,0,0,0,1990,1150,810,340,0,1,0,0,0,20,4,1,1,1,1965,-122.1940349,47.408374
715000,460,0,410,480,1350,0,0,0,0,0,0,0,220,0,2,0,1,1,2019,-122.380551,47.6728648
800000,2580,1200,0,0,3780,0,0,0,420,0,0,0,340,0,7,0,1,2,1966,-122.1139282,47.6338414
1025000,2420,0,0,0,4400,2420,1980,440,0,1,110,0,660,0,4,1,2,1,1967,-122.2362382,47.5362845
370000,640,260,0,0,900,190,0,0,0,0,0,0,0,0,1,0,0,1,1932,-122.3843801,47.5169821
1200000,570,0,590,0,1460,500,300,200,0,0,0,0,0,0,3,1,1,2,2017,-122.3143252,47.6246208
677000,1300,0,0,0,1850,1250,550,580,0,1,0,0,150,0,4,0,2,1,1959,-122.3569479,47.7575917
525500,1170,0,0,0,1690,1120,520,600,0,1,0,0,600,0,3,0,2,1,1962,-122.2980214,47.7325431
850000,2710,0,0,0,2710,0,0,0,560,0,70,0,430,0,4,1,1,1,1980,-122.237666,47.7041916
670000,1150,0,0,0,1510,1150,360,0,0,0,0,0,0,100,3,0,1,1,1949,-122.2995026,47.5416945
403950,590,0,640,0,1380,570,150,420,0,1,80,0,0,0,2,1,1,1,2016,-122.1607881,47.4868849
660000,1320,0,0,0,2070,1260,750,510,0,1,0,0,140,0,4,1,1,1,1966,-122.3344937,47.7653691
419950,590,0,640,0,1380,570,150,420,0,1,80,0,0,0,2,1,1,1,2016,-122.1610867,47.4872003
620000,700,570,0,0,1270,680,0,0,0,0,140,0,620,0,2,1,0,1,1901,-122.3538018,47.6747779
610000,1800,0,0,0,1800,0,0,0,440,0,0,0,0,16,3,1,0,1,1957,-122.3890245,47.5461212
1150000,1580,0,0,0,3160,1580,1580,0,0,1,0,0,310,0,5,0,2,1,1960,-122.1737493,47.5876343
905000,930,480,0,0,1410,930,0,0,0,0,0,0,290,0,3,0,0,2,1948,-122.2846042,47.6747804
554950,1151,0,1399,0,2550,0,0,0,380,0,145,0,0,0,4,0,1,2,2018,-122.214681,47.381129
325000,780,0,0,0,1560,780,780,0,0,1,0,0,252,0,3,0,1,1,1968,-122.31179,47.3726282
425000,940,0,0,0,1880,1250,940,0,310,1,0,0,300,0,4,1,0,1,1956,-122.3501191,47.4734424
700000,1070,590,0,0,1660,1170,0,0,0,0,180,0,0,0,4,0,0,1,1914,-122.3231778,47.6726514
510000,1700,0,0,0,1700,0,0,0,510,0,90,0,0,0,4,0,1,1,1967,-122.2034674,47.7042707
475000,1760,0,0,0,1760,0,0,0,360,0,0,0,0,0,4,0,0,1,1952,-122.3534997,47.5011643
465000,610,0,0,0,610,0,0,0,0,0,60,0,0,0,1,0,0,1,1921,-122.3478731,47.692251
775000,1720,0,0,0,1720,0,0,0,0,0,100,0,360,0,4,0,1,1,1953,-122.199727,47.7013728
240000,1130,0,0,0,2110,1130,980,0,440,1,0,0,110,0,5,0,1,1,1966,-122.2899634,47.3418994
915000,690,0,710,0,1840,650,440,210,0,1,30,70,580,0,3,1,1,2,2018,-122.3000552,47.594949
750000,1300,0,780,0,2080,1300,0,340,0,0,80,0,0,0,4,1,0,1,1936,-122.2904965,47.7188533
650000,1620,0,0,0,1870,1010,250,260,0,0,0,0,0,0,3,0,1,1,1947,-122.2808685,47.7096703
352250,1304,0,0,0,1304,0,0,0,440,0,0,0,309,0,3,0,0,2,1967,-122.3181657,47.3669122
895888,2260,630,0,0,3540,1830,650,460,0,1,400,230,0,0,6,1,2,2,1966,-122.153774,47.5929918
178000,1270,0,0,0,1270,620,0,0,310,0,0,0,0,25,3,1,0,1,1959,-122.2847368,47.3777838
590000,1380,0,0,0,2380,1120,1000,0,0,0,0,0,0,0,5,1,1,2,1955,-122.1510784,47.5766992
479250,2190,0,0,0,3270,1570,1080,490,50,0,0,0,0,0,4,0,1,2,1978,-122.3857621,47.309205
1300000,2000,0,0,0,2840,1860,840,730,0,1,0,0,0,0,5,0,2,1,1977,-122.2306537,47.5440684
550000,1930,0,0,0,2630,1470,700,770,0,0,40,0,480,0,4,0,2,1,1980,-122.3352121,47.4549423
353000,1390,0,410,0,1800,0,0,0,0,0,0,0,120,0,3,0,1,1,1982,-122.3528247,47.3134801
515000,1260,0,0,0,2040,1260,780,180,0,0,0,0,0,0,5,1,0,1,1942,-122.2778889,47.5410953
1209233,1200,0,1610,0,2810,0,0,0,420,0,150,0,0,0,5,0,0,3,2017,-122.2360885,47.712638
475000,2490,0,0,0,1890,0,0,0,0,0,0,0,0,0,4,0,1,1,1968,-122.1187515,47.471583
253000,960,0,0,0,960,200,0,0,430,0,0,0,0,0,2,0,0,1,1942,-122.1894456,47.4972043
1050000,1100,0,1250,0,2500,1100,150,0,0,0,280,0,220,0,7,0,0,2,1903,-122.3334525,47.6881438
588500,1120,0,1180,0,2470,620,170,450,0,1,0,0,0,0,5,1,0,2,2018,-122.2979535,47.4950942
620000,1179,0,1767,0,2946,0,0,0,440,0,72,0,0,0,5,1,0,2,2018,-122.166231,47.327453
563500,1210,0,0,0,1210,0,0,0,320,0,40,160,0,0,3,0,0,1,1955,-122.1490048,47.5761091
635000,1830,0,0,0,1830,150,0,0,0,0,0,0,40,0,3,1,1,0,1944,-122.3136588,47.7167679
1750000,1030,250,890,0,3060,890,890,0,0,0,100,0,400,0,4,1,0,2,1905,-122.3096342,47.6261959
745000,770,0,930,0,1700,0,0,0,0,0,0,0,0,0,4,1,2,1,2019,-122.2782894,47.5476493
749000,780,0,890,0,2120,850,450,400,0,0,0,0,70,0,4,1,1,2,2019,-122.3122508,47.7537289
1000000,1450,0,0,0,2750,1400,1300,0,0,1,0,0,420,0,5,0,1,2,1942,-122.2360066,47.5744401
900000,1370,0,0,0,2740,1370,1370,0,400,1,0,0,200,0,3,0,2,1,1956,-122.2443816,47.5886502
714000,480,0,480,0,1420,460,460,0,0,1,0,0,440,0,3,1,1,1,2019,-122.3650729,47.6743877
715000,1160,0,0,0,1580,1140,420,520,0,1,0,0,180,0,3,0,1,1,1969,-122.1500052,47.6730471
631000,1410,0,0,0,1410,0,0,0,400,0,190,0,0,0,3,1,0,1,1955,-122.1266141,47.6344093
815000,900,0,0,0,2040,1140,1140,0,240,1,0,0,60,0,3,0,1,1,1947,-122.4070517,47.6537001
600000,520,0,520,500,1540,0,0,0,0,0,0,0,490,0,3,1,1,1,2016,-122.3632249,47.5587699
1320000,1670,0,0,0,2340,1200,670,530,0,1,0,0,410,0,4,1,1,1,1959,-122.1926516,47.6076199
690000,1380,0,0,0,1980,900,600,0,0,0,110,0,210,0,3,0,1,1,1929,-122.3163252,47.5655485
250000,1280,0,0,0,1280,0,0,0,0,0,100,0,0,0,3,0,0,1,1966,-122.368774,47.3069109
365000,990,0,0,0,990,0,0,0,0,0,0,0,0,100,1,0,0,1,1932,-122.3182361,47.5135674
590000,1410,0,0,0,2110,1000,700,300,250,1,0,0,230,0,3,0,1,2,1977,-122.1201572,47.7710658
1340000,1720,0,0,0,2720,1150,1000,0,550,1,210,0,0,0,4,0,1,2,1962,-122.1541547,47.5655682
1050000,1250,0,0,0,2450,1200,1200,0,300,0,70,0,450,0,2,1,1,1,1949,-122.2667885,47.6825956
860000,650,0,580,0,1810,580,580,0,0,1,0,60,610,0,4,1,1,1,2019,-122.3068992,47.5982339
575000,800,0,0,0,1120,780,320,0,0,0,0,0,120,0,3,1,1,1,1977,-122.311379,47.7663977
1049950,1890,0,1970,0,5250,1390,1390,0,720,1,340,0,0,0,6,0,2,3,2016,-122.1477153,47.5057655
1674990,1430,0,1740,0,3170,0,0,0,440,0,0,0,0,0,5,1,0,4,2018,-122.1641189,47.6993931
635000,1190,0,0,0,2000,1100,810,290,190,1,0,0,160,0,4,1,1,1,1978,-122.092659,47.760982
420000,790,410,0,0,1200,0,0,0,0,0,120,70,0,0,4,0,0,1,1900,-122.3488767,47.687826
659000,460,0,500,360,1320,0,0,0,0,0,0,0,120,0,3,1,0,2,2018,-122.3821644,47.5539881
903000,990,540,0,0,1530,990,0,180,0,0,0,0,0,0,3,1,0,1,1927,-122.3583652,47.6698443
761100,1350,0,0,0,1810,1350,460,0,0,0,70,0,350,100,3,0,1,1,1950,-122.4019474,47.6375573
425000,1270,0,0,0,2070,1230,800,0,0,1,0,0,310,0,3,0,1,1,1976,-122.2792405,47.3805363
369950,260,0,180,0,670,230,230,0,0,1,0,0,80,0,2,0,2,0,2018,-122.3603439,47.5685208
475000,2360,0,0,0,2360,0,0,0,0,0,0,0,0,90,4,1,0,1,1955,-122.3598797,47.7739327
1540000,890,0,0,0,890,0,0,0,0,0,0,0,0,0,2,0,0,1,1941,-122.2038307,47.6789352
500000,930,0,0,0,1730,1230,800,0,0,1,0,0,0,0,3,0,0,1,1954,-122.2954994,47.5587705
610000,1390,0,1060,0,2450,0,0,0,480,0,200,0,0,0,4,1,1,1,1967,-122.0980676,47.6304581
1525000,1190,0,1130,0,2320,0,0,0,510,0,70,0,0,0,4,1,0,2,2018,-122.2708105,47.6726582
489950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.136385,47.352008
250000,1300,0,0,0,1300,1300,0,0,290,0,400,0,0,0,2,0,0,1,1955,-122.2205381,47.2938513
655000,770,340,0,0,1110,770,0,240,0,0,0,0,80,0,4,0,0,1,1944,-122.3797309,47.6833613
789950,1711,0,1477,0,3188,0,0,0,580,0,25,0,0,0,4,1,1,2,2019,-122.1573894,47.4361968
300000,1280,0,0,0,1280,920,0,0,0,1,0,0,0,0,3,0,1,1,1959,-122.3483599,47.5068428
865000,1560,0,0,0,2880,1320,1320,0,580,1,0,0,290,30,4,0,1,2,1970,-122.2005073,47.5150437
1519950,1350,0,1750,0,3100,0,0,0,620,0,280,0,0,0,5,0,1,2,2018,-122.1746072,47.6707095
1650000,1530,1370,0,0,3220,1120,320,0,360,0,0,0,290,0,4,1,1,1,1924,-122.3029646,47.6345474
1240000,1740,0,1060,0,2800,670,0,670,0,1,0,0,0,0,4,1,1,1,1961,-122.2202224,47.5505909
725000,1160,650,0,0,1810,1220,0,220,0,0,80,0,0,0,4,1,1,1,1921,-122.351958,47.662656
700000,460,0,480,0,1260,320,320,0,0,1,0,0,470,0,3,0,0,2,2018,-122.3115211,47.6038126
766000,810,410,0,0,1220,790,0,310,0,0,0,0,50,0,4,0,0,1,1945,-122.3904936,47.6769718
610000,1220,0,0,0,1790,1200,570,620,0,1,0,220,0,0,3,0,1,1,1958,-122.1249784,47.6090955
480000,640,0,640,0,1660,570,380,190,0,1,0,0,0,0,3,1,0,2,2008,-122.3225301,47.541034
599000,380,0,380,0,1100,340,340,0,0,1,0,0,0,0,2,0,2,0,2017,-122.3063704,47.5999935
630000,1130,0,0,0,1130,0,0,0,280,0,0,0,0,0,1,0,1,1,1953,-122.3213212,47.6965966
774950,680,0,680,0,1730,610,370,240,0,1,0,0,120,0,3,1,1,2,2017,-122.2975318,47.59631
1450000,1070,0,1200,0,2620,1070,350,0,440,1,0,0,0,40,3,1,1,1,1940,-122.4099849,47.6438032
695000,470,0,360,0,1200,370,370,0,0,1,0,0,400,0,2,0,1,1,2017,-122.3802804,47.6907913
1169000,750,0,750,0,1940,700,440,260,0,1,0,0,500,0,4,0,1,3,2019,-122.3111474,47.6095968
499999,420,0,420,0,840,250,0,250,0,0,0,110,360,0,2,1,0,1,2018,-122.3631752,47.5569135
1281370,3030,0,2240,0,5270,0,0,0,760,0,0,0,0,0,3,1,0,2,1928,-122.35673,47.733662
410000,1310,0,0,0,1910,600,600,0,480,0,0,0,0,0,4,0,1,1,1967,-122.2238105,47.4801601
330000,920,0,0,0,920,0,0,0,0,0,0,0,0,0,2,0,0,1,1948,-122.3307506,47.5046223
640000,610,0,570,0,1640,460,460,0,0,1,90,0,70,0,3,0,0,3,2015,-122.3023205,47.5924424
634902,410,0,370,0,1190,410,410,0,0,1,0,0,260,0,2,0,1,1,2017,-122.298037,47.6211545
480000,870,0,0,0,870,0,0,0,0,0,80,0,0,0,2,0,0,1,1903,-122.3057699,47.6082759
257000,1090,0,0,0,1090,0,0,0,310,0,40,0,200,0,3,0,0,1,1958,-122.3142049,47.4956128
1600000,1110,0,1210,0,2320,0,0,0,0,0,0,0,340,0,3,1,1,1,1976,-122.2141312,47.6029724
365000,1480,0,0,0,1480,0,0,0,0,0,0,0,0,0,4,0,0,1,1954,-122.3428027,47.4837362
364950,1430,0,0,0,1430,0,0,0,0,0,0,0,220,0,4,0,0,1,1958,-122.1802762,47.4509133
889602,1330,0,1690,0,3020,0,0,0,420,0,200,0,0,0,5,0,1,2,2017,-122.1704554,47.5336218
750000,480,0,500,0,1430,450,450,0,0,1,0,0,290,0,3,0,1,1,2017,-122.3804422,47.690348
442600,950,0,0,0,950,710,0,0,0,0,50,0,0,0,2,0,0,1,1926,-122.3886695,47.5836829
395000,880,0,0,0,880,420,0,0,0,0,100,0,340,0,2,0,0,1,1921,-122.3928836,47.5410203
970000,1120,0,860,0,2840,860,860,0,0,0,150,0,0,0,4,1,1,1,1913,-122.3702963,47.6423215
575000,460,0,430,520,1410,0,0,0,0,0,0,50,250,0,3,0,1,1,2017,-122.3640719,47.5653923
599000,520,0,340,0,1350,490,490,0,0,1,0,0,470,0,3,1,0,2,2017,-122.3877522,47.5416233
875000,1810,0,0,0,3180,1810,1370,440,0,1,0,0,0,100,5,0,1,1,1957,-122.3687341,47.7223625
640000,910,630,0,0,1540,0,0,0,0,0,50,0,0,0,4,0,0,1,1910,-122.3948756,47.6720821
558000,1280,470,0,0,2760,1280,1010,260,0,0,0,0,0,0,2,1,0,2,1950,-122.357848,47.722093
725000,970,400,0,0,1370,970,0,200,0,0,0,0,0,0,4,1,0,1,1929,-122.3887305,47.5858884
760000,920,0,1360,0,2280,0,0,0,460,0,0,0,85,0,4,1,0,2,2016,-122.3638735,47.5587226
399950,1040,0,0,0,1540,1040,500,470,0,0,0,0,80,0,4,1,1,1,1963,-122.2953129,47.467184
635000,550,0,550,0,1260,380,160,220,0,1,0,0,400,0,2,1,0,1,2016,-122.2957497,47.5948868
650000,1120,0,0,0,1120,0,0,0,570,0,100,0,0,0,3,0,1,1,1980,-122.1160942,47.6792416
503000,1480,0,0,0,1830,790,350,290,130,0,0,0,360,0,4,1,1,1,1974,-122.0968392,47.4715057
378500,820,0,0,0,1420,790,600,120,280,1,0,0,310,0,3,0,1,1,1976,-122.3711377,47.293311
484950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.1381359,47.351787
140000,1160,620,0,0,1780,0,0,0,0,0,80,0,0,0,3,0,0,1,1913,-122.265944,47.2668563
440000,780,0,0,0,780,0,0,0,0,0,0,0,0,0,2,0,0,1,1950,-122.3520337,47.7331586
250000,2120,190,0,0,2890,1705,580,616,0,1,0,60,450,0,4,1,1,1,1975,-122.4648062,47.5017434
745000,1210,0,0,0,1210,850,0,220,0,0,40,0,160,0,3,0,1,1,1944,-122.2757654,47.681661
684950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2019,-122.1573894,47.4361968
350000,1420,0,0,0,1420,0,0,0,230,0,250,0,0,0,3,0,0,1,1967,-122.307097,47.3357357
395000,1350,0,0,0,2360,1300,1010,290,190,1,0,0,400,0,4,0,2,1,1978,-122.3812774,47.3044073
870000,1340,0,0,0,2040,700,700,0,230,1,0,0,0,0,4,1,1,1,1959,-122.1774622,47.5557908
684950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2019,-122.1573894,47.4361968
500000,700,420,0,0,1370,700,250,0,0,0,60,0,0,0,3,0,0,1,1920,-122.3655963,47.6823273
350000,800,0,0,0,800,670,0,0,0,0,0,0,0,0,2,0,0,1,1928,-122.2767268,47.4560509
130000,590,0,0,0,590,0,0,0,0,0,0,0,0,0,2,0,1,0,1923,-122.2024202,47.3066779
649950,390,0,390,0,1160,380,380,0,0,0,10,0,310,0,2,0,1,1,2018,-122.3484712,47.6574291
540000,1320,0,0,0,2030,1240,710,530,0,1,0,0,110,0,3,0,2,1,1978,-122.3242326,47.7153258
470000,1280,0,0,0,2410,1280,1130,0,340,1,100,0,440,52,4,0,0,2,1948,-122.2846642,47.7530498
737000,780,0,0,0,780,780,0,0,0,0,40,0,0,0,2,0,0,1,1941,-122.3791662,47.676895
995000,1280,0,0,0,2510,1230,1230,0,320,1,0,0,280,0,4,1,1,1,1957,-122.298841,47.6900846
295000,1300,0,0,0,1300,0,0,0,0,0,0,0,0,0,3,0,0,1,1955,-122.2834684,47.3234295
813000,1020,0,500,0,1520,1020,0,290,0,0,0,0,0,0,3,1,0,1,1927,-122.3182648,47.6365067
1320000,1220,0,1760,0,2980,0,0,0,500,0,200,0,0,0,4,1,1,2,2018,-122.2163119,47.7099815
370000,1090,0,0,0,1090,0,0,0,500,0,50,0,0,0,3,0,0,1,1962,-122.1690031,47.5002084
1025000,1710,0,0,0,2570,1480,860,600,0,1,150,0,220,0,4,0,2,1,1977,-122.1001688,47.6263815
599000,1100,0,0,0,1100,0,0,0,440,0,0,0,200,0,3,0,0,1,1960,-122.2841388,47.7144752
660000,1740,0,0,0,2660,1570,920,640,0,1,0,189,200,0,3,1,1,1,1976,-122.177667,47.4437174
949990,1240,0,1550,0,2790,470,0,470,0,0,170,0,0,0,4,0,1,2,2018,-122.136919,47.4854464
385000,1360,0,0,0,1770,1270,410,640,0,1,0,0,120,0,4,0,1,1,1969,-122.14526,47.3541899
630000,1370,0,0,0,1370,0,0,0,300,0,0,0,290,0,3,0,0,1,1940,-122.3589806,47.7119711
465000,620,500,0,0,1120,480,0,0,0,0,120,0,0,0,3,1,0,1,1910,-122.3078344,47.5850868
812500,1280,1280,0,0,3130,1280,570,250,160,1,90,0,160,75,3,0,1,1,1937,-122.375945,47.4514989
679950,480,0,480,0,1150,450,190,260,0,1,20,0,420,0,3,0,1,1,2017,-122.3753779,47.6788086
1450000,1530,0,0,0,3020,1490,1490,0,400,1,60,0,230,100,3,0,1,1,1946,-122.3681193,47.7244449
1060100,870,0,1100,0,2440,940,470,470,0,0,40,0,160,0,3,1,0,3,2000,-122.165559,47.5890456
423000,960,0,0,0,960,0,0,0,290,0,0,0,0,0,3,0,0,1,1975,-122.3613416,47.5262975
395000,1260,0,0,0,1680,890,420,0,0,0,300,0,0,0,3,0,0,1,1955,-122.2215878,47.4905872
575000,820,0,0,0,820,360,0,0,0,0,90,40,0,0,2,1,0,1,1918,-122.3426426,47.6640747
420000,1550,0,0,0,1550,0,0,0,520,0,90,0,200,0,3,0,1,1,1963,-122.1669067,47.5012918
1770000,2260,0,0,0,3150,890,890,0,720,1,280,0,0,0,4,0,1,2,1959,-122.175675,47.5909421
775000,1970,0,0,0,1970,460,0,0,500,0,60,0,670,0,4,0,1,1,1975,-122.2388344,47.7268567
460000,1040,0,0,0,1040,0,0,0,0,0,0,0,0,0,3,0,0,1,1955,-122.2632221,47.7653255
499950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.13782,47.352023
475000,1220,0,0,0,1720,1150,500,570,0,1,0,0,140,0,3,1,0,1,1960,-122.3354807,47.7737197
590000,1610,0,0,0,1610,0,0,0,0,0,0,0,210,25,4,0,0,1,1952,-122.3533566,47.7121486
664950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2018,-122.1566857,47.4373475
437000,790,0,810,0,2390,790,790,0,530,1,0,0,800,0,4,1,1,2,1980,-122.1445109,47.3675703
1050000,1030,0,1010,0,2040,230,0,0,0,0,70,50,0,0,4,1,0,1,1901,-122.2886135,47.6077709
605000,670,0,0,0,670,670,0,0,0,1,0,0,0,0,2,0,0,1,1943,-122.3910669,47.5683117
714850,480,0,490,350,1320,0,0,0,0,0,10,0,500,0,3,1,2,0,2017,-122.3666132,47.664578
1835000,1060,0,0,0,1060,270,0,0,0,0,0,0,0,0,2,0,0,1,1902,-122.3044468,47.6199515
650000,440,0,450,450,1340,0,0,0,0,0,0,0,350,0,3,0,1,1,2017,-122.3023032,47.5927662
902000,1280,0,0,0,2000,1120,720,400,0,1,0,0,300,0,4,0,1,2,1981,-122.123248,47.5972417
740000,590,0,530,0,1620,500,500,0,0,0,0,0,530,0,3,2,1,0,2016,-122.3498211,47.6582091
863500,1260,0,0,0,1750,1090,490,550,0,0,0,0,200,0,3,1,1,1,1976,-122.0912758,47.631339
400000,1040,0,0,0,1040,0,0,0,0,0,40,0,0,0,3,0,0,1,1942,-122.3292203,47.7205309
684000,1010,0,0,0,1730,1010,720,290,0,1,0,0,110,0,4,0,1,1,1968,-122.1730834,47.6801977
558000,1400,0,0,0,2400,1350,1000,0,0,1,0,0,140,0,6,0,1,1,1962,-122.3056406,47.7570956
590000,441,441,441,441,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,-122.3476383,47.6964976
540000,1900,0,0,0,2850,950,950,0,610,1,180,0,220,0,4,1,0,2,1977,-122.153032,47.381839
361300,1260,0,0,0,2210,1220,950,270,190,1,40,0,70,0,3,0,1,2,1979,-122.3476524,47.4913893
573000,1380,0,0,0,1740,750,360,0,530,1,0,0,190,0,3,0,1,1,1975,-122.2916939,47.7689527
260000,1510,0,0,0,1510,0,0,0,0,0,0,0,0,0,4,0,0,1,1957,-122.2792306,47.4393626
801000,1670,0,0,0,2570,1670,900,440,0,1,200,0,0,100,4,0,1,1,1951,-122.3975718,47.6869597
375000,1390,0,0,0,1390,0,0,0,0,0,0,0,0,0,4,0,0,2,1959,-122.285537,47.3782987
689000,570,0,570,0,1670,530,530,0,0,1,0,0,570,0,3,1,1,1,2016,-122.3095464,47.5962926
614000,460,0,460,0,1170,440,250,190,0,1,0,0,0,0,1,0,0,1,2018,-122.354579,47.6758389
804000,1670,0,1610,0,3280,0,0,0,460,0,340,0,0,0,4,0,1,3,2017,-122.2416564,47.5842357
390000,1770,0,0,0,1770,0,0,0,0,0,150,0,0,0,3,0,0,1,1958,-122.286209,47.5339547
675000,1300,0,0,0,2050,1270,750,520,190,1,0,0,290,0,4,1,1,1,1968,-122.1827854,47.7283659
700000,900,0,900,0,2260,860,460,400,0,1,170,0,0,0,4,1,1,2,2017,-122.22853,47.496507
409000,1960,0,0,0,1960,0,0,0,0,0,0,0,530,0,3,0,1,1,1973,-122.090747,47.3275979
440000,1140,0,0,0,1140,0,0,0,0,0,0,0,0,0,3,0,1,1,1950,-122.366088,47.5061312
763000,1360,0,0,0,1810,680,450,230,310,1,60,0,140,0,3,0,2,1,1981,-122.1287215,47.6886083
650000,410,0,410,290,1440,330,330,0,0,1,0,0,130,0,2,0,1,1,2018,-122.3723157,47.5658224
485000,1480,670,0,0,2150,0,0,0,400,0,50,0,310,0,4,0,0,1,1949,-122.3203471,47.7127197
737500,1610,0,0,0,2050,900,440,460,0,1,0,0,0,0,4,1,1,1,1966,-122.1293779,47.6561744
1008000,1370,0,0,0,2510,1380,1140,240,0,1,0,0,300,0,5,0,1,1,1951,-122.1919074,47.6608672
310000,1330,0,0,0,1330,0,0,0,480,0,0,0,0,0,4,1,0,1,1962,-122.196179,47.2866126
550000,1490,0,0,0,1490,0,0,0,550,0,0,0,0,0,2,0,0,2,1996,-122.3419207,47.4211457
759000,860,310,0,0,1170,670,0,0,0,0,0,0,120,0,3,0,0,1,1928,-122.3849063,47.5724569
750000,410,0,490,490,1390,0,0,0,0,0,10,0,420,0,3,1,0,2,2017,-122.3877984,47.6830637
760000,1610,0,0,0,2450,1460,840,620,0,1,0,0,100,0,4,1,1,1,1972,-122.1128231,47.6401739
268000,860,420,0,0,1280,120,0,0,0,0,0,0,120,0,3,0,0,1,1931,-122.2216404,47.2853333
1299000,1500,0,1500,0,3620,1500,620,0,0,1,0,0,0,0,5,0,0,2,1921,-122.28296,47.6116115
490000,1190,0,0,0,1190,0,0,0,440,0,70,0,0,0,3,0,0,1,1969,-122.2405308,47.749538
600000,580,170,0,0,750,170,0,0,0,0,0,0,0,0,3,0,0,1,1906,-122.338246,47.664807
699950,511,511,511,511,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,-122.3770624,47.6865195
973300,1550,0,2000,0,3550,0,0,0,780,0,260,0,0,0,5,1,0,2,2017,-122.1705022,47.5335464
625000,690,0,0,0,690,690,0,0,0,0,50,0,0,0,1,0,0,1,1922,-122.3935836,47.6764354
560000,1100,600,0,0,1700,900,0,0,0,0,40,0,0,0,4,0,0,1,1912,-122.2884661,47.5762015
735000,1010,0,1050,0,2060,0,0,0,440,0,0,0,0,0,4,1,1,1,1979,-122.2266888,47.7298216
685100,720,0,1160,0,1880,0,0,0,440,0,50,0,0,0,3,0,0,2,1965,-122.2348407,47.7302221
635000,1100,100,0,0,1200,1100,0,0,0,0,0,0,0,0,2,0,0,1,1913,-122.2837379,47.5521202
241500,1080,0,0,0,1080,0,0,0,440,0,0,0,0,0,3,0,0,1,1962,-122.2828631,47.2954575
610000,900,500,0,0,2300,900,900,0,0,0,60,0,300,0,3,1,1,1,1925,-122.3014012,47.6287073
510000,2040,0,0,0,4040,2000,2000,0,880,1,600,0,310,0,5,0,1,2,1968,-122.328568,47.265613
360000,1310,0,0,0,2110,1220,800,0,480,1,0,0,160,0,5,1,1,1,1962,-122.3280876,47.7473672
410000,2020,0,0,0,2020,0,0,0,0,0,0,0,80,0,3,0,1,1,1948,-122.359515,47.4653107
727950,550,0,570,520,1640,0,0,0,0,0,0,100,320,0,3,1,2,0,2015,-122.3117604,47.6023676
208000,720,0,0,0,720,0,0,0,0,0,110,0,0,0,2,0,0,1,1907,-122.2097156,47.4758383
450000,360,0,400,400,1160,0,0,0,0,0,0,0,10,0,3,0,0,2,2018,-122.2875611,47.548471
875000,1070,0,0,0,2120,1050,1050,0,480,1,0,0,180,0,4,0,1,1,1963,-122.1129108,47.6193225
